ENSP00000363268	2
ENSP00000412499	77
ENSP00000379519	223
ENSP00000263575	87
ENSP00000433395	41
ENSP00000315074	215
ENSP00000496203	200
ENSP00000470792	49
ENSP00000355577	144
ENSP00000407394	68
ENSP00000338975	71
ENSP00000470338	135
ENSP00000289703	6
ENSP00000359605	5
ENSP00000474620	75
ENSP00000389770	7
ENSP00000364712	109
ENSP00000492532	7
ENSP00000356021	22
ENSP00000408933	63
ENSP00000362937	84
ENSP00000322811	10
ENSP00000403645	48
ENSP00000357520	58
ENSP00000437804	48
ENSP00000393303	114
ENSP00000385952	25
ENSP00000410422	252
ENSP00000448750	44
ENSP00000301203	3
ENSP00000404099	21
ENSP00000385726	96
ENSP00000386885	133
ENSP00000351555	167
ENSP00000418590	82
ENSP00000400897	130
ENSP00000462962	3
ENSP00000349635	40
ENSP00000439304	135
ENSP00000410355	200
ENSP00000473588	54
ENSP00000370427	94
ENSP00000438233	103
ENSP00000443104	212
ENSP00000456800	50
ENSP00000453549	64
ENSP00000434422	2
ENSP00000349305	328
ENSP00000390276	98
ENSP00000432782	165
ENSP00000353639	5
ENSP00000387163	3
ENSP00000187910	2
ENSP00000357369	1
ENSP00000362243	91
ENSP00000370924	15
ENSP00000387299	1
ENSP00000384521	184
ENSP00000399215	75
ENSP00000346629	52
ENSP00000236937	12
ENSP00000383409	85
ENSP00000301773	68
ENSP00000495387	67
ENSP00000353126	8
ENSP00000452590	46
ENSP00000428967	29
ENSP00000450303	5
ENSP00000386964	45
ENSP00000434672	154
ENSP00000429223	5
ENSP00000357324	147
ENSP00000381367	17
ENSP00000337431	47
ENSP00000446630	192
ENSP00000413282	43
ENSP00000423670	203
ENSP00000403077	24
ENSP00000438795	202
ENSP00000393530	141
ENSP00000459835	3
ENSP00000342660	142
ENSP00000344152	88
ENSP00000414372	111
ENSP00000441734	45
ENSP00000340982	10
ENSP00000457631	20
ENSP00000305223	62
ENSP00000431797	108
ENSP00000453051	35
ENSP00000463386	50
ENSP00000413113	11
ENSP00000437925	224
ENSP00000367172	56
ENSP00000360742	25
ENSP00000388431	28
ENSP00000257197	2
ENSP00000359719	72
ENSP00000373794	28
ENSP00000459520	135
ENSP00000441757	42
ENSP00000289175	120
ENSP00000301365	4
ENSP00000401193	7
ENSP00000441650	63
ENSP00000425244	20
ENSP00000437758	48
ENSP00000367334	5
ENSP00000424392	10
ENSP00000425761	3
ENSP00000442965	45
ENSP00000336840	31
ENSP00000252100	32
ENSP00000486574	91
ENSP00000419451	74
ENSP00000455351	51
ENSP00000355931	1
ENSP00000370652	3
ENSP00000339634	23
ENSP00000413889	78
ENSP00000440111	54
ENSP00000438965	1
ENSP00000446343	59
ENSP00000384382	1
ENSP00000361447	71
ENSP00000274576	30
ENSP00000457566	18
ENSP00000253451	10
ENSP00000363263	2
ENSP00000356822	377
ENSP00000369850	22
ENSP00000424678	41
ENSP00000386539	171
ENSP00000354171	3
ENSP00000470512	23
ENSP00000358564	99
ENSP00000494709	10
ENSP00000436041	164
ENSP00000386711	9
ENSP00000401777	155
ENSP00000433342	185
ENSP00000483743	23
ENSP00000252799	20
ENSP00000225983	179
ENSP00000457390	58
ENSP00000391827	38
ENSP00000447373	187
ENSP00000424427	2
ENSP00000365500	1
ENSP00000288815	139
ENSP00000338173	38
ENSP00000374171	183
ENSP00000366536	192
ENSP00000355183	162
ENSP00000346588	212
ENSP00000445823	149
ENSP00000353666	322
ENSP00000457694	31
ENSP00000308067	29
ENSP00000329520	23
ENSP00000476975	18
ENSP00000365623	53
ENSP00000379157	120
ENSP00000261889	3
ENSP00000312577	2
ENSP00000349320	230
ENSP00000472668	194
ENSP00000489864	7
ENSP00000264184	132
ENSP00000413724	128
ENSP00000462661	1
ENSP00000414344	63
ENSP00000449062	30
ENSP00000355501	207
ENSP00000371211	219
ENSP00000359681	20
ENSP00000357016	44
ENSP00000363138	29
ENSP00000407505	126
ENSP00000386944	11
ENSP00000383211	169
ENSP00000389338	2
ENSP00000393697	124
ENSP00000326107	152
ENSP00000448177	82
ENSP00000453148	1
ENSP00000372411	96
ENSP00000403792	133
ENSP00000480884	81
ENSP00000470275	275
ENSP00000364650	33
ENSP00000393298	65
ENSP00000437414	2
ENSP00000396178	163
ENSP00000393557	18
ENSP00000316471	2
ENSP00000377336	2
ENSP00000355175	107
ENSP00000473150	42
ENSP00000304044	145
ENSP00000379403	78
ENSP00000377206	1
ENSP00000383107	218
ENSP00000382072	117
ENSP00000446008	62
ENSP00000353857	94
ENSP00000360353	15
ENSP00000374357	72
ENSP00000392500	255
ENSP00000374333	137
ENSP00000307212	5
ENSP00000369577	108
ENSP00000354718	239
ENSP00000362178	28
ENSP00000334070	15
ENSP00000430101	172
ENSP00000386620	5
ENSP00000438583	67
ENSP00000375605	29
ENSP00000357543	5
ENSP00000355152	15
ENSP00000216288	68
ENSP00000452493	75
ENSP00000351383	134
ENSP00000362090	194
ENSP00000342232	127
ENSP00000444381	70
ENSP00000347907	73
ENSP00000381538	126
ENSP00000341837	25
ENSP00000282891	97
ENSP00000368953	3
ENSP00000485996	106
ENSP00000413191	44
ENSP00000430036	183
ENSP00000407091	33
ENSP00000438840	90
ENSP00000350974	69
ENSP00000403310	34
ENSP00000420674	81
ENSP00000494669	130
ENSP00000370814	219
ENSP00000377979	73
ENSP00000454200	5
ENSP00000421297	147
ENSP00000354492	86
ENSP00000402915	19
ENSP00000303211	4
ENSP00000419155	199
ENSP00000358333	22
ENSP00000378149	127
ENSP00000360097	3
ENSP00000408035	55
ENSP00000356923	23
ENSP00000495649	1
ENSP00000358816	14
ENSP00000373173	56
ENSP00000254960	91
ENSP00000434801	39
ENSP00000484900	10
ENSP00000448933	1
ENSP00000364608	67
ENSP00000399341	95
ENSP00000474437	100
ENSP00000296280	94
ENSP00000360015	94
ENSP00000347932	98
ENSP00000277120	162
ENSP00000385097	7
ENSP00000384534	132
ENSP00000473613	50
ENSP00000375684	53
ENSP00000335609	3
ENSP00000368513	141
ENSP00000410402	214
ENSP00000378675	7
ENSP00000391427	47
ENSP00000351412	5
ENSP00000386096	578
ENSP00000481892	93
ENSP00000377390	14
ENSP00000404986	74
ENSP00000391577	63
ENSP00000359973	142
ENSP00000391935	354
ENSP00000437323	103
ENSP00000340592	16
ENSP00000379365	36
ENSP00000416255	340
ENSP00000249270	35
ENSP00000317374	107
ENSP00000394965	59
ENSP00000440019	54
ENSP00000439129	11
ENSP00000319069	91
ENSP00000360528	56
ENSP00000395475	123
ENSP00000419549	183
ENSP00000459878	19
ENSP00000410980	7
ENSP00000453855	15
ENSP00000399232	588
ENSP00000418196	168
ENSP00000472581	56
ENSP00000389289	108
ENSP00000364821	1
ENSP00000351123	3
ENSP00000386988	75
ENSP00000355894	24
ENSP00000302879	167
ENSP00000436787	42
ENSP00000230685	3
ENSP00000354432	640
ENSP00000368548	210
ENSP00000258382	2
ENSP00000339335	2
ENSP00000441502	64
ENSP00000426193	124
ENSP00000391870	83
ENSP00000491564	71
ENSP00000404415	1
ENSP00000436522	285
ENSP00000342768	115
ENSP00000260733	251
ENSP00000421518	173
ENSP00000353132	106
ENSP00000444496	85
ENSP00000347955	122
ENSP00000453095	74
ENSP00000443150	146
ENSP00000474783	90
ENSP00000465260	13
ENSP00000464778	134
ENSP00000404538	54
ENSP00000465923	57
ENSP00000412259	162
ENSP00000419420	120
ENSP00000360615	121
ENSP00000387042	200
ENSP00000394452	113
ENSP00000348017	146
ENSP00000275838	19
ENSP00000450590	3
ENSP00000385081	120
ENSP00000383623	365
ENSP00000384218	7
ENSP00000368701	40
ENSP00000428869	3
ENSP00000386881	686
ENSP00000378447	61
ENSP00000331157	82
ENSP00000361238	22
ENSP00000240095	2
ENSP00000416592	18
ENSP00000487971	154
ENSP00000386408	2
ENSP00000228463	118
ENSP00000494414	31
ENSP00000407685	81
ENSP00000386823	168
ENSP00000486725	6
ENSP00000375671	126
ENSP00000357933	52
ENSP00000308975	199
ENSP00000437817	161
ENSP00000388001	11
ENSP00000416028	148
ENSP00000444779	1
ENSP00000443061	87
ENSP00000395666	181
ENSP00000261489	24
ENSP00000370977	9
ENSP00000342389	56
ENSP00000376884	74
ENSP00000334666	7
ENSP00000273691	105
ENSP00000386486	17
ENSP00000343717	3
ENSP00000445176	363
ENSP00000377150	58
ENSP00000406286	170
ENSP00000458726	71
ENSP00000356287	65
ENSP00000362583	4
ENSP00000346827	89
ENSP00000287771	6
ENSP00000352788	9
ENSP00000375860	315
ENSP00000435232	139
ENSP00000438621	46
ENSP00000360564	76
ENSP00000440817	110
ENSP00000487223	12
ENSP00000356800	102
ENSP00000492362	6
ENSP00000375737	17
ENSP00000345807	30
ENSP00000339659	169
ENSP00000377630	91
ENSP00000429120	46
ENSP00000264263	104
ENSP00000456319	19
ENSP00000377802	7
ENSP00000380327	8
ENSP00000356707	17
ENSP00000329102	118
ENSP00000428952	64
ENSP00000370423	9
ENSP00000331719	70
ENSP00000454019	50
ENSP00000263671	9
ENSP00000312523	115
ENSP00000386246	10
ENSP00000439944	63
ENSP00000383688	30
ENSP00000155674	106
ENSP00000469466	30
ENSP00000467037	75
ENSP00000359314	2
ENSP00000394100	60
ENSP00000482897	42
ENSP00000353972	9
ENSP00000359522	93
ENSP00000398826	75
ENSP00000407104	133
ENSP00000463938	78
ENSP00000408045	125
ENSP00000453390	110
ENSP00000386094	5
ENSP00000472761	24
ENSP00000465230	52
ENSP00000316360	48
ENSP00000365307	20
ENSP00000422110	17
ENSP00000398689	41
ENSP00000264820	94
ENSP00000395298	75
ENSP00000382691	64
ENSP00000432188	58
ENSP00000381804	3
ENSP00000476507	155
ENSP00000357189	56
ENSP00000437909	84
ENSP00000441367	109
ENSP00000377576	38
ENSP00000343451	42
ENSP00000451496	36
ENSP00000408947	190
ENSP00000351059	111
ENSP00000327584	33
ENSP00000412812	15
ENSP00000435916	1
ENSP00000379917	31
ENSP00000429915	38
ENSP00000454152	39
ENSP00000322363	29
ENSP00000347129	25
ENSP00000362710	8
ENSP00000454691	2
ENSP00000385653	92
ENSP00000365816	7
ENSP00000376230	22
ENSP00000419252	26
ENSP00000337976	89
ENSP00000419810	26
ENSP00000415950	29
ENSP00000398520	46
ENSP00000427827	13
ENSP00000354231	2
ENSP00000363639	4
ENSP00000363566	32
ENSP00000356199	19
ENSP00000450443	14
ENSP00000319020	1
ENSP00000355424	74
ENSP00000434723	74
ENSP00000388275	27
ENSP00000476573	111
ENSP00000383977	230
ENSP00000391733	39
ENSP00000425908	364
ENSP00000402002	3
ENSP00000333806	94
ENSP00000378866	330
ENSP00000344383	181
ENSP00000440135	195
ENSP00000355731	174
ENSP00000385450	230
ENSP00000386911	149
ENSP00000391612	382
ENSP00000401629	65
ENSP00000350569	219
ENSP00000446093	164
ENSP00000435238	75
ENSP00000387125	225
ENSP00000360271	194
ENSP00000409191	140
ENSP00000450449	175
ENSP00000384629	75
ENSP00000364203	105
ENSP00000369483	161
ENSP00000345308	1
ENSP00000382054	16
ENSP00000458295	78
ENSP00000490224	68
ENSP00000364142	69
ENSP00000295738	42
ENSP00000415599	231
ENSP00000389144	116
ENSP00000385791	151
ENSP00000234115	24
ENSP00000390965	3
ENSP00000418529	63
ENSP00000353367	2
ENSP00000391922	23
ENSP00000258302	54
ENSP00000471886	76
ENSP00000384313	506
ENSP00000347733	586
ENSP00000406124	135
ENSP00000483556	121
ENSP00000420243	229
ENSP00000348081	201
ENSP00000390232	77
ENSP00000395736	80
ENSP00000414359	60
ENSP00000376705	365
ENSP00000461812	62
ENSP00000337352	124
ENSP00000413417	48
ENSP00000242284	14
ENSP00000352154	8481
ENSP00000386566	209
ENSP00000374212	604
ENSP00000363624	26
ENSP00000218200	72
ENSP00000380302	262
ENSP00000402438	58
ENSP00000433425	96
ENSP00000456349	46
ENSP00000263463	86
ENSP00000438468	97
ENSP00000308957	242
ENSP00000477141	51
ENSP00000349581	179
ENSP00000444891	351
ENSP00000256552	372
ENSP00000394051	51
ENSP00000384716	10
ENSP00000430428	91
ENSP00000481220	3
ENSP00000310856	1
ENSP00000445036	137
ENSP00000394099	78
ENSP00000439325	91
ENSP00000394694	214
ENSP00000480936	77
ENSP00000423190	84
ENSP00000414716	119
ENSP00000361093	274
ENSP00000367323	81
ENSP00000293683	186
ENSP00000380280	262
ENSP00000439566	106
ENSP00000353108	199
ENSP00000367109	80
ENSP00000280969	56
ENSP00000439663	93
ENSP00000430597	196
ENSP00000386200	202
ENSP00000434730	39
ENSP00000382974	150
ENSP00000439970	66
ENSP00000475489	178
ENSP00000448978	144
ENSP00000445461	203
ENSP00000382561	1
ENSP00000481616	5
ENSP00000392536	56
ENSP00000359855	104
ENSP00000422763	443
ENSP00000220959	62
ENSP00000384968	1
ENSP00000301193	61
ENSP00000401907	139
ENSP00000420590	3
ENSP00000394632	115
ENSP00000418968	81
ENSP00000240132	104
ENSP00000492876	22
ENSP00000369117	18
ENSP00000363382	7
ENSP00000369332	23
ENSP00000426665	30
ENSP00000054668	24
ENSP00000322016	90
ENSP00000421934	96
ENSP00000428026	118
ENSP00000444052	7
ENSP00000412532	125
ENSP00000466194	9
ENSP00000376406	2
ENSP00000469121	44
ENSP00000427716	7
ENSP00000394659	75
ENSP00000338767	3
ENSP00000478629	4
ENSP00000419381	51
ENSP00000377880	154
ENSP00000362223	203
ENSP00000458731	6
ENSP00000359012	4
ENSP00000372445	7
ENSP00000350303	169
ENSP00000362288	143
ENSP00000455135	211
ENSP00000368161	69
ENSP00000357816	137
ENSP00000362185	8
ENSP00000400217	92
ENSP00000357697	24
ENSP00000401555	52
ENSP00000419169	61
ENSP00000424585	22
ENSP00000368428	21
ENSP00000406636	24
ENSP00000459571	27
ENSP00000378719	67
ENSP00000496245	130
ENSP00000434949	204
ENSP00000373227	47
ENSP00000419642	167
ENSP00000464791	163
ENSP00000384403	207
ENSP00000378141	139
ENSP00000377049	22
ENSP00000381070	133
ENSP00000393618	156
ENSP00000469981	36
ENSP00000430249	99
ENSP00000387203	69
ENSP00000356737	89
ENSP00000377855	4
ENSP00000434132	85
ENSP00000426879	147
ENSP00000457788	82
ENSP00000412703	27
ENSP00000369629	3
ENSP00000313084	68
ENSP00000479451	765
ENSP00000448297	203
ENSP00000453872	37
ENSP00000418324	130
ENSP00000361949	36
ENSP00000381237	6
ENSP00000361736	25
ENSP00000482899	135
ENSP00000428268	210
ENSP00000343737	99
ENSP00000378912	265
ENSP00000420688	225
ENSP00000353638	187
ENSP00000385385	93
ENSP00000360727	92
ENSP00000380392	77
ENSP00000318476	72
ENSP00000419818	19
ENSP00000479381	121
ENSP00000367951	134
ENSP00000451990	114
ENSP00000496545	30
ENSP00000443967	54
ENSP00000314500	170
ENSP00000362304	253
ENSP00000351527	70
ENSP00000337612	8
ENSP00000425320	177
ENSP00000420381	52
ENSP00000478137	216
ENSP00000385046	130
ENSP00000389540	37
ENSP00000425304	41
ENSP00000442432	136
ENSP00000365309	51
ENSP00000355901	2
ENSP00000408792	93
ENSP00000387007	1
ENSP00000486540	24
ENSP00000380096	31
ENSP00000417472	1
ENSP00000439392	112
ENSP00000414895	13
ENSP00000481847	12
ENSP00000440101	33
ENSP00000337117	103
ENSP00000379511	4
ENSP00000348248	191
ENSP00000388540	68
ENSP00000382243	15
ENSP00000303242	1
ENSP00000426154	174
ENSP00000412295	170
ENSP00000370353	31
ENSP00000403400	2
ENSP00000384353	71
ENSP00000325174	70
ENSP00000451183	128
ENSP00000376086	18
ENSP00000352517	1
ENSP00000455227	61
ENSP00000353015	21
ENSP00000402000	93
ENSP00000385362	145
ENSP00000383898	67
ENSP00000429782	93
ENSP00000431954	18
ENSP00000459933	1
ENSP00000351587	1
ENSP00000439919	177
ENSP00000325756	75
ENSP00000418744	32
ENSP00000421998	73
ENSP00000335178	94
ENSP00000360254	69
ENSP00000388008	36
ENSP00000434101	3
ENSP00000231526	30
ENSP00000384495	19
ENSP00000431034	29
ENSP00000379682	1
ENSP00000381222	54
ENSP00000383042	117
ENSP00000435782	23
ENSP00000407207	46
ENSP00000431651	138
ENSP00000441784	41
ENSP00000398107	55
ENSP00000429654	86
ENSP00000413851	80
ENSP00000430310	86
ENSP00000368605	71
ENSP00000321139	154
ENSP00000425400	96
ENSP00000398840	84
ENSP00000380978	48
ENSP00000347192	84
ENSP00000361737	15
ENSP00000385000	31
ENSP00000467781	6
ENSP00000473260	24
ENSP00000358752	27
ENSP00000425252	29
ENSP00000438694	39
ENSP00000386265	14
ENSP00000311117	17
ENSP00000378575	18
ENSP00000410618	50
ENSP00000443233	36
ENSP00000364729	20
ENSP00000320234	58
ENSP00000340167	41
ENSP00000261339	35
ENSP00000315564	17
ENSP00000360265	102
ENSP00000453209	56
ENSP00000454049	1
ENSP00000430768	85
ENSP00000361376	13
ENSP00000441164	1
ENSP00000446318	19
ENSP00000346032	76
ENSP00000288774	23
ENSP00000407741	24
ENSP00000364255	45
ENSP00000416395	14
ENSP00000436946	99
ENSP00000392353	3
ENSP00000351022	8
ENSP00000341168	14
ENSP00000462016	65
ENSP00000379843	108
ENSP00000376801	95
ENSP00000471918	13
ENSP00000375728	41
ENSP00000409260	12
ENSP00000380606	39
ENSP00000412605	71
ENSP00000438711	117
ENSP00000408411	7
ENSP00000356120	23
ENSP00000350148	47
ENSP00000365197	3
ENSP00000391397	9
ENSP00000419813	1
ENSP00000380241	39
ENSP00000306561	6
ENSP00000453976	1
ENSP00000425890	1
ENSP00000310923	64
ENSP00000386044	12
ENSP00000434519	19
ENSP00000476756	37
ENSP00000341213	11
ENSP00000375933	18
ENSP00000403268	24
ENSP00000375798	26
ENSP00000377560	34
ENSP00000354564	30
ENSP00000447740	67
ENSP00000398210	131
ENSP00000442493	378
ENSP00000260359	50
ENSP00000378705	79
ENSP00000370127	1
ENSP00000359828	60
ENSP00000437775	70
ENSP00000425421	1
ENSP00000345412	96
ENSP00000385359	387
ENSP00000377320	1
ENSP00000431611	155
ENSP00000457805	20
ENSP00000378740	36
ENSP00000397113	104
ENSP00000342040	127
ENSP00000370122	385
ENSP00000463325	176
ENSP00000402943	1
ENSP00000484885	328
ENSP00000385535	129
ENSP00000371214	41
ENSP00000403822	204
ENSP00000383912	383
ENSP00000473190	827
ENSP00000419561	72
ENSP00000348894	66
ENSP00000480148	152
ENSP00000405536	80
ENSP00000344730	109
ENSP00000227503	10
ENSP00000427772	38
ENSP00000255121	54
ENSP00000344064	88
ENSP00000435379	226
ENSP00000347279	1
ENSP00000378269	1
ENSP00000445452	102
ENSP00000372290	10
ENSP00000384875	1
ENSP00000406667	76
ENSP00000350632	181
ENSP00000412205	36
ENSP00000430442	21
ENSP00000351644	76
ENSP00000356189	96
ENSP00000397751	51
ENSP00000443431	1
ENSP00000392653	143
ENSP00000379410	123
ENSP00000486374	343
ENSP00000418345	94
ENSP00000343175	561
ENSP00000389733	75
ENSP00000367496	110
ENSP00000305530	100
ENSP00000298808	20
ENSP00000466988	10
ENSP00000429133	120
ENSP00000417512	52
ENSP00000377581	53
ENSP00000452693	109
ENSP00000414272	34
ENSP00000427979	29
ENSP00000355110	3
ENSP00000366266	205
ENSP00000322250	149
ENSP00000486912	104
ENSP00000343034	124
ENSP00000306598	92
ENSP00000443972	22
ENSP00000391723	51
ENSP00000424765	163
ENSP00000300797	2
ENSP00000345350	51
ENSP00000380781	4
ENSP00000390637	129
ENSP00000336943	2
ENSP00000330428	147
ENSP00000380727	21
ENSP00000379886	3
ENSP00000324742	44
ENSP00000376288	99
ENSP00000413752	1
ENSP00000415903	28
ENSP00000484104	61
ENSP00000422872	192
ENSP00000343751	53
ENSP00000350655	3
ENSP00000455763	172
ENSP00000407160	19
ENSP00000444096	52
ENSP00000448617	16
ENSP00000473353	9
ENSP00000392772	14
ENSP00000366577	83
ENSP00000476846	119
ENSP00000465446	48
ENSP00000296991	25
ENSP00000365704	1
ENSP00000314883	55
ENSP00000406134	28
ENSP00000340626	166
ENSP00000433543	44
ENSP00000373072	79
ENSP00000388015	141
ENSP00000381518	121
ENSP00000396238	160
ENSP00000419344	83
ENSP00000398115	41
ENSP00000418556	2
ENSP00000433213	158
ENSP00000404322	93
ENSP00000351627	2
ENSP00000405480	49
ENSP00000429839	1
ENSP00000482245	142
ENSP00000410613	172
ENSP00000387729	89
ENSP00000416000	90
ENSP00000479861	65
ENSP00000349386	81
ENSP00000430618	91
ENSP00000424474	37
ENSP00000435461	7
ENSP00000402564	208
ENSP00000484390	2
ENSP00000462784	17
ENSP00000290470	8
ENSP00000451887	87
ENSP00000448169	55
ENSP00000379141	4
ENSP00000383934	68
ENSP00000423976	39
ENSP00000381786	97
ENSP00000408659	42
ENSP00000334938	43
ENSP00000385103	2
ENSP00000344160	5
ENSP00000249053	8
ENSP00000320345	51
ENSP00000400886	6
ENSP00000353434	77
ENSP00000457617	47
ENSP00000367681	18
ENSP00000395370	13
ENSP00000439342	1
ENSP00000408440	6
ENSP00000421323	23
ENSP00000339819	1
ENSP00000277415	27
ENSP00000384694	381
ENSP00000323973	227
ENSP00000357030	5
ENSP00000244293	47
ENSP00000466664	3
ENSP00000486187	155
ENSP00000428480	37
ENSP00000354639	48
ENSP00000372325	104
ENSP00000343065	194
ENSP00000433292	14
ENSP00000367363	5
ENSP00000398350	57
ENSP00000361901	150
ENSP00000319215	179
ENSP00000440950	99
ENSP00000372335	110
ENSP00000374353	12
ENSP00000343450	211
ENSP00000325732	151
ENSP00000317665	101
ENSP00000375747	141
ENSP00000424243	67
ENSP00000359989	8
ENSP00000412257	29
ENSP00000296555	380
ENSP00000433098	138
ENSP00000410117	180
ENSP00000407031	308
ENSP00000385902	13
ENSP00000320784	4
ENSP00000376665	313
ENSP00000444789	164
ENSP00000347373	547
ENSP00000291478	319
ENSP00000438597	123
ENSP00000423181	76
ENSP00000348453	326
ENSP00000315325	233
ENSP00000424242	9
ENSP00000395109	49
ENSP00000366588	80
ENSP00000414863	223
ENSP00000442558	62
ENSP00000377500	321
ENSP00000377754	7
ENSP00000359544	98
ENSP00000385516	35
ENSP00000404185	7
ENSP00000487724	221
ENSP00000422176	115
ENSP00000346845	190
ENSP00000346378	67
ENSP00000350083	31
ENSP00000368228	57
ENSP00000395260	231
ENSP00000348025	54
ENSP00000467390	205
ENSP00000454958	18
ENSP00000460216	128
ENSP00000468335	110
ENSP00000414906	58
ENSP00000398735	121
ENSP00000311227	117
ENSP00000386701	30
ENSP00000484312	2
ENSP00000342387	1
ENSP00000429746	108
ENSP00000312880	81
ENSP00000363954	3
ENSP00000475904	3
ENSP00000347042	13
ENSP00000435789	226
ENSP00000326647	21
ENSP00000418595	45
ENSP00000445420	87
ENSP00000434509	233
ENSP00000331516	199
ENSP00000341071	122
ENSP00000415972	66
ENSP00000356348	40
ENSP00000363685	9
ENSP00000359765	94
ENSP00000419702	32
ENSP00000493092	123
ENSP00000341845	60
ENSP00000342927	126
ENSP00000376759	12
ENSP00000487074	245
ENSP00000420559	54
ENSP00000385641	143
ENSP00000419760	139
ENSP00000421884	106
ENSP00000344074	337
ENSP00000409766	114
ENSP00000492269	247
ENSP00000289574	14
ENSP00000364834	68
ENSP00000371194	74
ENSP00000486782	9
ENSP00000419227	60
ENSP00000485553	194
ENSP00000325593	93
ENSP00000425493	19
ENSP00000387096	56
ENSP00000467054	130
ENSP00000350333	82
ENSP00000306734	68
ENSP00000355489	178
ENSP00000372434	120
ENSP00000377757	83
ENSP00000364410	24
ENSP00000370611	41
ENSP00000383984	142
ENSP00000431529	64
ENSP00000360995	2
ENSP00000358543	194
ENSP00000469416	123
ENSP00000294256	33
ENSP00000415648	109
ENSP00000384955	220
ENSP00000385797	92
ENSP00000409799	10
ENSP00000362568	74
ENSP00000371988	15
ENSP00000423582	159
ENSP00000382421	38
ENSP00000334844	1
ENSP00000370531	42
ENSP00000438959	15
ENSP00000363401	75
ENSP00000367519	8
ENSP00000353864	170
ENSP00000465685	46
ENSP00000415832	21
ENSP00000408513	14
ENSP00000452396	8
ENSP00000416768	29
ENSP00000378424	30
ENSP00000471590	38
ENSP00000482578	29
ENSP00000369188	40
ENSP00000376028	60
ENSP00000368691	59
ENSP00000462945	45
ENSP00000340903	39
ENSP00000445034	5
ENSP00000481637	43
ENSP00000357698	24
ENSP00000407080	92
ENSP00000407306	1
ENSP00000340661	8
ENSP00000384641	9
ENSP00000312089	2
ENSP00000425162	24
ENSP00000301243	9
ENSP00000323184	236
ENSP00000306780	198
ENSP00000401014	56
ENSP00000261160	355
ENSP00000402390	273
ENSP00000366649	58
ENSP00000384091	410
ENSP00000320147	207
ENSP00000495917	218
ENSP00000339824	196
ENSP00000437663	67
ENSP00000459661	36
ENSP00000338020	340
ENSP00000463094	402
ENSP00000469450	206
ENSP00000369207	213
ENSP00000451360	472
ENSP00000431152	6
ENSP00000397081	150
ENSP00000265620	137
ENSP00000440735	44
ENSP00000266712	49
ENSP00000404296	163
ENSP00000288439	25
ENSP00000271854	18
ENSP00000357856	241
ENSP00000389270	420
ENSP00000428778	30
ENSP00000417374	199
ENSP00000389200	145
ENSP00000449049	53
ENSP00000318328	32
ENSP00000326674	15
ENSP00000422533	346
ENSP00000451855	7
ENSP00000229583	34
ENSP00000481018	2
ENSP00000379199	9
ENSP00000439203	324
ENSP00000463091	2
ENSP00000447747	58
ENSP00000405223	118
ENSP00000360939	29
ENSP00000267287	5
ENSP00000437805	151
ENSP00000466395	10
ENSP00000342307	63
ENSP00000362533	31
ENSP00000262227	189
ENSP00000428342	157
ENSP00000430691	32
ENSP00000340466	165
ENSP00000393648	78
ENSP00000384839	238
ENSP00000307732	112
ENSP00000320228	104
ENSP00000288139	433
ENSP00000347431	109
ENSP00000474148	4
ENSP00000407821	439
ENSP00000399108	77
ENSP00000411274	149
ENSP00000402150	156
ENSP00000408661	25
ENSP00000349972	74
ENSP00000432950	148
ENSP00000482524	94
ENSP00000420934	94
ENSP00000367131	220
ENSP00000397058	57
ENSP00000405873	13
ENSP00000364844	24
ENSP00000456609	154
ENSP00000413994	5
ENSP00000340284	218
ENSP00000374260	73
ENSP00000219782	18
ENSP00000378320	57
ENSP00000352962	87
ENSP00000365085	18
ENSP00000355298	153
ENSP00000464825	176
ENSP00000339286	170
ENSP00000287842	168
ENSP00000386365	27
ENSP00000419659	54
ENSP00000402618	146
ENSP00000373192	167
ENSP00000381199	49
ENSP00000366756	360
ENSP00000433593	7
ENSP00000439811	9
ENSP00000381187	154
ENSP00000305203	139
ENSP00000408477	86
ENSP00000316233	119
ENSP00000397203	68
ENSP00000392631	68
ENSP00000494772	135
ENSP00000393718	27
ENSP00000456702	45
ENSP00000451729	105
ENSP00000314116	19
ENSP00000384832	10
ENSP00000310984	88
ENSP00000366538	177
ENSP00000440769	91
ENSP00000395881	187
ENSP00000367727	184
ENSP00000411645	178
ENSP00000402348	58
ENSP00000366088	1
ENSP00000487279	234
ENSP00000435469	158
ENSP00000355226	117
ENSP00000435855	77
ENSP00000381098	208
ENSP00000424149	3
ENSP00000356921	71
ENSP00000353944	81
ENSP00000478240	156
ENSP00000317095	51
ENSP00000379398	98
ENSP00000479832	19
ENSP00000455497	127
ENSP00000404886	94
ENSP00000376451	43
ENSP00000377833	62
ENSP00000306625	22
ENSP00000344620	69
ENSP00000359704	25
ENSP00000376673	49
ENSP00000487551	227
ENSP00000421820	57
ENSP00000459235	2
ENSP00000382026	1
ENSP00000379071	1
ENSP00000459579	89
ENSP00000328168	47
ENSP00000430278	51
ENSP00000386745	149
ENSP00000357930	52
ENSP00000441077	6
ENSP00000343951	57
ENSP00000343791	35
ENSP00000450810	97
ENSP00000486836	29
ENSP00000324222	23
ENSP00000430368	42
ENSP00000399815	16
ENSP00000351509	78
ENSP00000377878	24
ENSP00000377618	148
ENSP00000392070	45
ENSP00000398485	3
ENSP00000307835	22
