2jed	A	Q04759	PF00069	1
2jed	B	Q04759	PF00069	1
2jfl	A	Q9H2G2	PF00069	1
2jfm	A	Q9H2G2	PF00069	1
2jgz	A	P24941	PF00069	1
2jii	A	Q8IV63	PF00069	1
2jii	B	Q8IV63	PF00069	1
2jld	A	P49841	PF00069	1
2jld	B	P49841	PF00069	1
2kty	A	Q99986	PF00069	1
2kul	A	Q99986	PF00069	1
2lav	A	Q99986	PF00069	1
2lgc	A	Q16539	PF00069	1
2no3	A	P45983	PF00069	1
2no3	B	P45983	PF00069	1
2np8	A	O14965	PF00069	1
2npq	A	Q16539	PF00069	1
2o0u	A	P53779	PF00069	1
2o2u	A	P53779	PF00069	1
2o3p	A	P11309	PF00069	1
2o5k	A	P49841	PF00069	1
2o63	A	P11309	PF00069	1
2o64	A	P11309	PF00069	1
2o65	A	P11309	PF00069	1
2obj	A	P11309	PF00069	1
2oh0	E	P00517	PF00069	1
2oi4	X	P11309	PF00069	1
2ojf	E	P00517	PF00069	1
2ojg	A	P28482	PF00069	1
2oji	A	P28482	PF00069	1
2ojj	A	P28482	PF00069	1
2ok1	A	P53779	PF00069	1
2okr	A	Q16539	PF00069	1
2okr	D	Q16539	PF00069	1
2onl	A	Q16539	PF00069	1
2onl	B	Q16539	PF00069	1
2onl	C	P49137	PF00069	1
2onl	D	P49137	PF00069	1
2ou7	A	P53350	PF00069	1
2ow3	A	P49841	PF00069	1
2ow3	B	P49841	PF00069	1
2owb	A	P53350	PF00069	1
2oxd	A	P28523	PF00069	1
2oxx	A	P28523	PF00069	1
2oxy	A	P28523	PF00069	1
2oxy	B	P28523	PF00069	1
2oza	A	P49137	PF00069	1
2oza	B	P47811	PF00069	1
2p33	A	P53779	PF00069	1
2p3g	X	P49137	PF00069	1
2p55	A	Q02750	PF00069	1
2pe0	A	O15530	PF00069	1
2pe1	A	O15530	PF00069	1
2pe2	A	O15530	PF00069	1
2phk	A	P00518	PF00069	1
2pk9	A	P17157	PF00069	1
2pk9	C	P17157	PF00069	1
2pmi	A	P17157	PF00069	1
2pmi	C	P17157	PF00069	1
2pml	X	O96214	PF00069	0.99
2pmn	X	Q7YTF7	PF00069	1
2pmo	X	Q7YTF7	PF00069	1
2puu	A	P47811	PF00069	1
2pvh	A	P28523	PF00069	1
2pvj	A	P28523	PF00069	1
2pvk	A	P28523	PF00069	1
2pvl	A	P28523	PF00069	1
2pvm	A	P28523	PF00069	1
2pvn	A	P28523	PF00069	1
2pvr	A	P68400	PF00069	1
2pzi	A	P9WI73	PF00069	1
2pzi	B	P9WI73	PF00069	1
2pzy	A	P49137	PF00069	1
2pzy	B	P49137	PF00069	1
2pzy	C	P49137	PF00069	1
2pzy	D	P49137	PF00069	1
2q0n	A	O96013	PF00069	1
2qc6	A	P28523	PF00069	1
2qcs	A	P05132	PF00069	1
2qd9	A	Q16539	PF00069	1
2qg5	A	Q5CYL9	PF00069	1
2qg5	B	Q5CYL9	PF00069	1
2qg5	D	Q5CYL9	PF00069	1
2qhm	A	O14757	PF00069	1
2qhn	A	O14757	PF00069	1
2qkr	A	Q5CRJ8	PF00069	1
2qlu	A	Q13705	PF00069	1
2qnj	A	P27448	PF00069	1
2qnj	B	P27448	PF00069	1
2qr7	A	P18654	PF00069	1
2qr8	A	P18654	PF00069	1
2qur	A	P05132	PF00069	1
2qvs	E	P05132	PF00069	1
2r0i	A	O08679	PF00069	1
2r0i	B	O08679	PF00069	1
2r0u	A	O14757	PF00069	1
2r3f	A	P24941	PF00069	1
2r3g	A	P24941	PF00069	1
2r3h	A	P24941	PF00069	1
2r3i	A	P24941	PF00069	1
2r3j	A	P24941	PF00069	1
2r3k	A	P24941	PF00069	1
2r3l	A	P24941	PF00069	1
2r3m	A	P24941	PF00069	1
2r3n	A	P24941	PF00069	1
2r3o	A	P24941	PF00069	1
2r3p	A	P24941	PF00069	1
2r3q	A	P24941	PF00069	1
2r3r	A	P24941	PF00069	1
2r5t	A	O00141	PF00069	1
2r64	A	P24941	PF00069	1
2r7b	A	O15530	PF00069	1
2r7i	A	P19139	PF00069	1
2r7i	B	P19139	PF00069	1
2r7i	C	P19139	PF00069	1
2r7i	D	P19139	PF00069	1
2r9s	A	P53779	PF00069	1
2r9s	B	P53779	PF00069	1
2rg5	A	Q16539	PF00069	1
2rg6	A	Q16539	PF00069	1
2rio	A	P32361	PF00069	0.786
2rio	A	P32361	PF00069	0.975
2rio	B	P32361	PF00069	0.786
2rio	B	P32361	PF00069	0.975
2rku	A	P53350	PF00069	1
2rsv	A	Q99986	PF00069	1
2uue	A	P24941	PF00069	1
2uue	C	P24941	PF00069	1
2uv2	A	Q9H2G2	PF00069	1
2uvx	A	P00517	PF00069	1
2uvy	A	P00517	PF00069	1
2uvz	A	P00517	PF00069	1
2uw0	A	P00517	PF00069	1
2uw3	A	P00517	PF00069	1
2uw4	A	P00517	PF00069	1
2uw5	A	P00517	PF00069	1
2uw6	A	P00517	PF00069	1
2uw7	A	P00517	PF00069	1
2uw8	A	P00517	PF00069	1
2uw9	A	P31751	PF00069	1
2uzb	A	P24941	PF00069	1
2uzb	C	P24941	PF00069	1
2uzd	A	P24941	PF00069	1
2uzd	C	P24941	PF00069	1
2uze	A	P24941	PF00069	1
2uze	C	P24941	PF00069	1
2uzl	A	P24941	PF00069	1
2uzl	C	P24941	PF00069	1
2uzn	A	P24941	PF00069	1
2uzo	A	P24941	PF00069	1
2uzt	A	P00517	PF00069	1
2uzu	E	P00517	PF00069	1
2uzv	A	P00517	PF00069	1
2uzw	E	P00517	PF00069	1
2v0d	A	P24941	PF00069	1
2v22	A	P24941	PF00069	1
2v22	C	P24941	PF00069	1
2v55	A	Q13464	PF00069	1
2v55	C	Q13464	PF00069	1
2v5q	A	P53350	PF00069	1
2v5q	B	P53350	PF00069	1
2v62	A	Q86Y07	PF00069	1
2v62	B	Q86Y07	PF00069	1
2v7o	A	Q13555	PF00069	1
2vag	A	P49759	PF00069	1
2vd5	A	Q09013	PF00069	1
2vd5	B	Q09013	PF00069	1
2vgo	A	Q6DE08	PF00069	1
2vgo	B	Q6DE08	PF00069	1
2vgp	A	Q6DE08	PF00069	1
2vgp	B	Q6DE08	PF00069	1
2vn9	A	Q13557	PF00069	1
2vn9	B	Q13557	PF00069	1
2vnw	A	P00517	PF00069	1
2vny	A	P00517	PF00069	1
2vo0	A	P00517	PF00069	1
2vo3	A	P00517	PF00069	1
2vo6	A	P00517	PF00069	1
2vo7	A	P00517	PF00069	1
2vrx	A	Q6DE08	PF00069	1
2vrx	B	Q6DE08	PF00069	1
2vta	A	P24941	PF00069	1
2vth	A	P24941	PF00069	1
2vti	A	P24941	PF00069	1
2vtj	A	P24941	PF00069	1
2vtl	A	P24941	PF00069	1
2vtm	A	P24941	PF00069	1
2vtn	A	P24941	PF00069	1
2vto	A	P24941	PF00069	1
2vtp	A	P24941	PF00069	1
2vtq	A	P24941	PF00069	1
2vtr	A	P24941	PF00069	1
2vts	A	P24941	PF00069	1
2vtt	A	P24941	PF00069	1
2vu3	A	P24941	PF00069	1
2vv9	A	P24941	PF00069	1
2vwi	A	O95747	PF00069	1
2vwi	B	O95747	PF00069	1
2vwi	C	O95747	PF00069	1
2vwi	D	O95747	PF00069	1
2vx3	A	Q13627	PF00069	1
2vx3	B	Q13627	PF00069	1
2vx3	C	Q13627	PF00069	1
2vx3	D	Q13627	PF00069	1
2vz6	A	Q9UQM7	PF00069	1
2vz6	B	Q9UQM7	PF00069	1
2w05	A	P24941	PF00069	1
2w06	A	P24941	PF00069	1
2w0j	A	O96017	PF00069	1
2w17	A	P24941	PF00069	1
2w1c	A	O14965	PF00069	1
2w1d	A	O14965	PF00069	1
2w1e	A	O14965	PF00069	1
2w1f	A	O14965	PF00069	1
2w1g	A	O14965	PF00069	1
2w1h	A	P24941	PF00069	1
2w4j	A	P53355	PF00069	1
2w4k	A	P53355	PF00069	1
2w4o	A	Q16566	PF00069	1
2w5a	A	P51955	PF00069	1
2w5b	A	P51955	PF00069	1
2w5h	A	P51955	PF00069	1
2w7x	A	O96017	PF00069	1
2w96	B	P11802	PF00069	0.99
2w99	B	P11802	PF00069	0.99
2w9f	B	P11802	PF00069	0.99
2w9z	B	P11802	PF00069	0.99
2waj	A	P53779	PF00069	1
2wei	A	A3FQ16	PF00069	1
2wel	A	Q13557	PF00069	1
2wev	A	P24941	PF00069	1
2wev	C	P24941	PF00069	1
2wfy	A	P24941	PF00069	1
2wfy	C	P24941	PF00069	1
2whb	A	P24941	PF00069	1
2whb	C	P24941	PF00069	1
2wih	A	P24941	PF00069	1
2wih	C	P24941	PF00069	1
2wip	A	P24941	PF00069	1
2wip	C	P24941	PF00069	1
2wma	A	P24941	PF00069	1
2wma	C	P24941	PF00069	1
2wmb	A	P24941	PF00069	1
2wmb	C	P24941	PF00069	1
2wmq	A	O14757	PF00069	1
2wmr	A	O14757	PF00069	1
2wms	A	O14757	PF00069	1
2wmt	A	O14757	PF00069	1
2wmu	A	O14757	PF00069	1
2wmv	A	O14757	PF00069	1
2wmw	A	O14757	PF00069	1
2wmx	A	O14757	PF00069	1
2wnt	A	Q15418	PF00069	1
2wnt	B	Q15418	PF00069	1
2wo6	A	Q13627	PF00069	1
2wo6	B	Q13627	PF00069	1
2wot	A	P36897	PF00069	1
2wou	A	P36897	PF00069	1
2wpa	A	P24941	PF00069	1
2wpa	C	P24941	PF00069	1
2wqe	A	O14965	PF00069	1
2wqm	A	Q8TDX7	PF00069	1
2wqn	A	Q8TDX7	PF00069	1
2wqo	A	P51955	PF00069	1
2wtc	A	O96017	PF00069	1
2wtd	A	O96017	PF00069	1
2wti	A	O96017	PF00069	1
2wtj	A	O96017	PF00069	1
2wtk	B	Q7RTN6	PF00069	1
2wtk	C	Q15831	PF00069	1
2wtk	E	Q7RTN6	PF00069	1
2wtk	F	Q15831	PF00069	1
2wtv	A	O14965	PF00069	1
2wtv	B	O14965	PF00069	1
2wtv	C	O14965	PF00069	1
2wtv	D	O14965	PF00069	1
2wtw	A	O14965	PF00069	1
2wu6	A	P49761	PF00069	1
2wu7	A	P49761	PF00069	1
2wxv	A	P24941	PF00069	1
2wxv	C	P24941	PF00069	1
2wzj	A	O08679	PF00069	1
2wzj	B	O08679	PF00069	1
2wzj	C	O08679	PF00069	1
2wzj	D	O08679	PF00069	1
2wzj	E	O08679	PF00069	1
2wzj	F	O08679	PF00069	1
2x0g	A	P53355	PF00069	1
2x1n	A	P24941	PF00069	1
2x1n	C	P24941	PF00069	1
2x39	A	P31751	PF00069	1
2x4f	A	Q86YV6	PF00069	1
2x4f	B	Q86YV6	PF00069	1
2x4z	A	O96013	PF00069	1
2x6d	A	O14965	PF00069	1
2x6e	A	O14965	PF00069	1
2x7f	A	Q9UKE5	PF00069	1
2x7f	B	Q9UKE5	PF00069	1
2x7f	C	Q9UKE5	PF00069	1
2x7f	D	Q9UKE5	PF00069	1
2x7f	E	Q9UKE5	PF00069	1
2x7g	A	P78362	PF00069	1
2x7o	A	P36897	PF00069	1
2x7o	B	P36897	PF00069	1
2x7o	C	P36897	PF00069	1
2x7o	D	P36897	PF00069	1
2x7o	E	P36897	PF00069	1
2x81	A	O14965	PF00069	1
2x8d	A	O14757	PF00069	1
2x8e	A	O14757	PF00069	1
2x8i	A	O14757	PF00069	1
2x9e	A	P33981	PF00069	1
2xbj	A	O96017	PF00069	1
2xch	A	O15530	PF00069	1
2xck	A	O15530	PF00069	1
2xey	A	O14757	PF00069	1
2xez	A	O14757	PF00069	1
2xf0	A	O14757	PF00069	1
2xh5	A	P31751	PF00069	1
2xik	A	O00506	PF00069	1
2xix	A	P11309	PF00069	1
2xiy	A	P11309	PF00069	1
2xiz	A	P11309	PF00069	1
2xj0	A	P11309	PF00069	1
2xj1	A	P11309	PF00069	1
2xj2	A	P11309	PF00069	1
2xk3	A	P51955	PF00069	1
2xk4	A	P51955	PF00069	1
2xk6	A	P51955	PF00069	1
2xk7	A	P51955	PF00069	1
2xk8	A	P51955	PF00069	1
2xk9	A	O96017	PF00069	1
2xkc	A	P51955	PF00069	1
2xkd	A	P51955	PF00069	1
2xke	A	P51955	PF00069	1
2xkf	A	P51955	PF00069	1
2xm8	A	O96017	PF00069	1
2xm9	A	O96017	PF00069	1
2xmy	A	P24941	PF00069	1
2xnb	A	P24941	PF00069	1
2xne	A	O14965	PF00069	1
2xng	A	O14965	PF00069	1
2xnm	A	P51955	PF00069	1
2xnn	A	P51955	PF00069	1
2xno	A	P51955	PF00069	1
2xnp	A	P51955	PF00069	1
2xru	A	O14965	PF00069	1
2xrw	A	P45983	PF00069	1
2xs0	A	P45983	PF00069	1
2xuu	A	P53355	PF00069	1
2xzs	A	P53355	PF00069	1
2xzs	B	P53355	PF00069	1
2y0a	A	P53355	PF00069	1
2y4i	C	P29678	PF00069	1
2y4p	A	P53355	PF00069	1
2y4p	B	P53355	PF00069	1
2y4p	C	P53355	PF00069	1
2y4p	D	P53355	PF00069	1
2y7j	A	P15735	PF00069	1
2y7j	B	P15735	PF00069	1
2y7j	C	P15735	PF00069	1
2y7j	D	P15735	PF00069	1
2y8o	A	Q16539	PF00069	1
2y9q	A	P28482	PF00069	1
2ya9	A	Q8VDF3	PF00069	1
2ya9	B	Q8VDF3	PF00069	1
2yaa	A	Q8VDF3	PF00069	1
2yaa	B	Q8VDF3	PF00069	1
2yab	A	Q8VDF3	PF00069	1
2yab	B	Q8VDF3	PF00069	1
2yac	A	P53350	PF00069	1
2yak	A	P53355	PF00069	1
2ycf	A	O96017	PF00069	1
2ycq	A	O96017	PF00069	1
2ycr	A	O96017	PF00069	1
2ycs	A	O96017	PF00069	1
2ydi	A	O14757	PF00069	1
2ydj	A	O14757	PF00069	1
2ydj	B	O14757	PF00069	1
2ydk	A	O14757	PF00069	1
2yer	A	O14757	PF00069	1
2yex	A	O14757	PF00069	1
2yiq	A	O96017	PF00069	1
2yir	A	O96017	PF00069	1
2yis	A	Q16539	PF00069	1
2yit	A	O96017	PF00069	1
2yiw	A	Q16539	PF00069	1
2yix	A	Q16539	PF00069	1
2ym3	A	O14757	PF00069	1
2ym4	A	O14757	PF00069	1
2ym5	A	O14757	PF00069	1
2ym6	A	O14757	PF00069	1
2ym7	A	O14757	PF00069	1
2ym8	A	O14757	PF00069	1
2ywp	A	O14757	PF00069	1
2yza	A	P54646	PF00069	1
2z2w	A	P30291	PF00069	1
2z7l	A	P63086	PF00069	1
2z7q	A	Q15418	PF00069	1
2z7r	A	Q15418	PF00069	1
2z7s	A	Q15418	PF00069	1
2zaz	A	Q16539	PF00069	1
2zb0	A	Q16539	PF00069	1
2zb1	A	Q16539	PF00069	1
2zdt	A	P53779	PF00069	1
2zdu	A	P53779	PF00069	1
2zjw	A	P68400	PF00069	1
2zmc	A	P33981	PF00069	1
2zmd	A	P33981	PF00069	1
2zoq	A	P27361	PF00069	1
2zoq	B	P27361	PF00069	1
2zv2	A	Q96RR4	PF00069	1
3a2c	A	P49137	PF00069	1
3a2c	B	P49137	PF00069	1
3a2c	C	P49137	PF00069	1
3a2c	D	P49137	PF00069	1
3a2c	E	P49137	PF00069	1
3a2c	F	P49137	PF00069	1
3a2c	G	P49137	PF00069	1
3a2c	H	P49137	PF00069	1
3a2c	I	P49137	PF00069	1
3a2c	J	P49137	PF00069	1
3a2c	K	P49137	PF00069	1
3a2c	L	P49137	PF00069	1
3a60	A	P23443	PF00069	1
3a60	B	P23443	PF00069	1
3a61	A	P23443	PF00069	1
3a62	A	P23443	PF00069	1
3a7f	A	Q9Y6E0	PF00069	1
3a7g	A	Q9Y6E0	PF00069	1
3a7g	B	Q9Y6E0	PF00069	1
3a7h	A	Q9Y6E0	PF00069	1
3a7h	B	Q9Y6E0	PF00069	1
3a7i	A	Q9Y6E0	PF00069	1
3a7j	A	Q9Y6E0	PF00069	1
3a8w	A	P41743	PF00069	1
3a8w	B	P41743	PF00069	1
3a8x	A	P41743	PF00069	1
3a8x	B	P41743	PF00069	1
3a99	A	P11309	PF00069	1
3ag9	A	P00517	PF00069	1
3ag9	B	P00517	PF00069	1
3agl	A	P17612	PF00069	1
3agl	B	P17612	PF00069	1
3agm	A	P17612	PF00069	1
3aln	A	P45985	PF00069	1
3aln	B	P45985	PF00069	1
3aln	C	P45985	PF00069	1
3alo	A	P45985	PF00069	1
3ama	A	P17612	PF00069	1
3amb	A	P17612	PF00069	1
3amy	A	P68400	PF00069	1
3anq	A	Q13627	PF00069	1
3anq	B	Q13627	PF00069	1
3anq	C	Q13627	PF00069	1
3anq	D	Q13627	PF00069	1
3anr	A	Q13627	PF00069	1
3anr	B	Q13627	PF00069	1
3anr	C	Q13627	PF00069	1
3anr	D	Q13627	PF00069	1
3aqv	A	P54646	PF00069	1
3at2	A	P68400	PF00069	1
3at3	A	P68400	PF00069	1
3at4	A	P68400	PF00069	1
3axw	A	P68400	PF00069	1
3be9	A	P28523	PF00069	1
3beg	A	Q96SB4	PF00069	1
3bgp	A	P11309	PF00069	1
3bgq	A	P11309	PF00069	1
3bgz	A	P11309	PF00069	1
3bhh	A	Q13554	PF00069	1
3bhh	B	Q13554	PF00069	1
3bhh	C	Q13554	PF00069	1
3bhh	D	Q13554	PF00069	1
3bht	A	P24941	PF00069	1
3bht	C	P24941	PF00069	1
3bhu	A	P24941	PF00069	1
3bhu	C	P24941	PF00069	1
3bhv	A	P24941	PF00069	1
3bhv	C	P24941	PF00069	1
3bhy	A	O43293	PF00069	1
3bi6	A	P30291	PF00069	1
3biz	A	P30291	PF00069	1
3blh	A	P50750	PF00069	1
3blq	A	P50750	PF00069	1
3blr	A	P50750	PF00069	1
3bqc	A	P68400	PF00069	1
3bqr	A	O43293	PF00069	1
3bv2	A	Q16539	PF00069	1
3bv3	A	Q16539	PF00069	1
3bwf	A	P11309	PF00069	1
3bwj	A	P00517	PF00069	1
3bx5	A	Q16539	PF00069	1
3c0g	A	O14936	PF00069	1
3c0g	B	O14936	PF00069	1
3c0h	A	O14936	PF00069	1
3c0h	B	O14936	PF00069	1
3c0i	A	O14936	PF00069	1
3c13	A	P68400	PF00069	1
3c4e	A	P11309	PF00069	1
3c4e	B	P11309	PF00069	1
3c4e	C	P11309	PF00069	1
3c4e	D	P11309	PF00069	1
3c4w	A	P28327	PF00069	1
3c4w	B	P28327	PF00069	1
3c4x	A	P28327	PF00069	1
3c4x	B	P28327	PF00069	1
3c4y	A	P28327	PF00069	1
3c4y	B	P28327	PF00069	1
3c4z	A	P28327	PF00069	1
3c50	A	P28327	PF00069	1
3c50	B	P28327	PF00069	1
3c51	A	P28327	PF00069	1
3c51	B	P28327	PF00069	1
3c5u	A	Q16539	PF00069	1
3c9w	A	P63086	PF00069	1
3c9w	B	P63086	PF00069	1
3cek	A	P33981	PF00069	1
3cgf	A	P53779	PF00069	1
3cgo	A	P53779	PF00069	1
3cik	A	P25098	PF00069	1
3ckw	A	Q9Y6E0	PF00069	1
3ckx	A	Q9Y6E0	PF00069	1
3coh	A	O14965	PF00069	1
3coh	B	O14965	PF00069	1
3coi	A	O15264	PF00069	1
3cok	A	O00444	PF00069	1
3cok	B	O00444	PF00069	1
3com	A	Q13043	PF00069	1
3com	B	Q13043	PF00069	1
3cqe	A	P30291	PF00069	1
3cqu	A	P31749	PF00069	1
3cqw	A	P31749	PF00069	1
3cr0	A	P30291	PF00069	1
3ctq	A	Q16539	PF00069	1
3cxw	A	P11309	PF00069	1
3cy2	A	P11309	PF00069	1
3cy3	A	P11309	PF00069	1
3d0e	A	P31751	PF00069	1
3d0e	B	P31751	PF00069	1
3d14	A	P97477	PF00069	1
3d15	A	P97477	PF00069	1
3d2i	A	P97477	PF00069	1
3d2k	A	P97477	PF00069	1
3d5u	A	Q6DRK7	PF00069	1
3d5v	A	Q6DRK7	PF00069	1
3d5w	A	Q4KMI8	PF00069	1
3d5x	A	Q4KMI8	PF00069	1
3d7z	A	Q16539	PF00069	1
3d83	A	Q16539	PF00069	1
3d9v	A	Q13464	PF00069	1
3d9v	B	Q13464	PF00069	1
3da6	A	P53779	PF00069	1
3dae	A	P06782	PF00069	1
3dae	B	P06782	PF00069	1
3daj	A	P97477	PF00069	1
3dak	A	O95747	PF00069	1
3dak	B	O95747	PF00069	1
3dak	C	O95747	PF00069	1
3dak	D	O95747	PF00069	1
3db6	A	Q4KMI8	PF00069	1
3db8	A	Q4KMI8	PF00069	1
3dbc	A	Q4KMI8	PF00069	1
3dbd	A	Q4KMI8	PF00069	1
3dbe	A	Q4KMI8	PF00069	1
3dbf	A	Q4KMI8	PF00069	1
3dbq	A	P33981	PF00069	1
3dcv	A	P11309	PF00069	1
3ddp	A	P24941	PF00069	1
3ddp	C	P24941	PF00069	1
3ddq	A	P24941	PF00069	1
3ddq	C	P24941	PF00069	1
3dfa	A	A3FQ16	PF00069	1
3dfc	B	P53355	PF00069	1
3dgk	A	P53355	PF00069	1
3dj5	A	P97477	PF00069	1
3dj6	A	P97477	PF00069	1
3dj7	A	P97477	PF00069	1
3dls	A	Q96RG2	PF00069	1
3dls	B	Q96RG2	PF00069	1
3dls	C	Q96RG2	PF00069	1
3dls	D	Q96RG2	PF00069	1
3dls	E	Q96RG2	PF00069	1
3dls	F	Q96RG2	PF00069	1
3dnd	A	P00517	PF00069	1
3dne	A	P00517	PF00069	1
3dog	A	P24941	PF00069	1
3dog	C	P24941	PF00069	1
3ds6	A	Q16539	PF00069	1
3ds6	B	Q16539	PF00069	1
3ds6	C	Q16539	PF00069	1
3ds6	D	Q16539	PF00069	1
3dt1	A	Q16539	PF00069	1
3dtc	A	P80192	PF00069	1
3du8	A	P49841	PF00069	1
3du8	B	P49841	PF00069	1
3dv3	A	Q02750	PF00069	1
3dxn	A	Q3HNM6	PF00069	1
3dy7	A	Q02750	PF00069	1
3e3b	X	P19784	PF00069	1
3e3p	A	Q4QE15	PF00069	1
3e3p	B	Q4QE15	PF00069	1
3e5a	A	O14965	PF00069	1
3e7o	A	P45984	PF00069	1
3e7o	B	P45984	PF00069	1
3e87	A	P31751	PF00069	1
3e87	B	P31751	PF00069	1
3e88	A	P31751	PF00069	1
3e88	B	P31751	PF00069	1
3e8c	A	P00517	PF00069	1
3e8c	B	P00517	PF00069	1
3e8c	C	P00517	PF00069	1
3e8c	D	P00517	PF00069	1
3e8c	E	P00517	PF00069	1
3e8c	F	P00517	PF00069	1
3e8d	A	P31751	PF00069	1
3e8d	B	P31751	PF00069	1
3e8e	A	P00517	PF00069	1
3e8e	B	P00517	PF00069	1
3e8e	E	P00517	PF00069	1
3e8e	I	P00517	PF00069	1
3e8e	L	P00517	PF00069	1
3e8e	P	P00517	PF00069	1
3e8n	A	Q02750	PF00069	1
3e92	A	Q16539	PF00069	1
3e93	A	Q16539	PF00069	1
3eb0	A	A3FQN0	PF00069	1
3eb0	C	A3FQN0	PF00069	1
3efw	A	O14965	PF00069	1
3efw	B	O14965	PF00069	1
3eh9	A	P53355	PF00069	1
3eha	A	P53355	PF00069	1
3eid	A	P24941	PF00069	1
3eid	C	P24941	PF00069	1
3ej1	A	P24941	PF00069	1
3ej1	C	P24941	PF00069	1
3elj	A	P45983	PF00069	1
3enm	A	P52564	PF00069	1
3enm	B	P52564	PF00069	1
3enm	C	P52564	PF00069	1
3enm	D	P52564	PF00069	1
3eoc	A	P24941	PF00069	1
3eoc	C	P24941	PF00069	1
3eqb	A	Q02750	PF00069	1
3eqc	A	Q02750	PF00069	1
3eqd	A	Q02750	PF00069	1
3eqf	A	Q02750	PF00069	1
3eqg	A	Q02750	PF00069	1
3eqh	A	Q02750	PF00069	1
3eqi	A	Q02750	PF00069	1
3erk	A	P63086	PF00069	1
3ezr	A	P24941	PF00069	1
3ezv	A	P24941	PF00069	1
3f2a	A	P11309	PF00069	1
3f3z	A	Q5CYL9	PF00069	1
3f5g	A	P53355	PF00069	1
3f5u	A	P53355	PF00069	1
3f5x	A	P24941	PF00069	1
3f5x	C	P24941	PF00069	1
3f61	A	P9WI81	PF00069	1
3f69	A	P9WI81	PF00069	1
3f69	B	P9WI81	PF00069	1
3f7z	A	P49841	PF00069	1
3f7z	B	P49841	PF00069	1
3f88	A	P49841	PF00069	1
3f88	B	P49841	PF00069	1
3f9n	A	O14757	PF00069	1
3faa	A	P36897	PF00069	1
3faa	B	P36897	PF00069	1
3faa	C	P36897	PF00069	1
3faa	D	P36897	PF00069	1
3faa	E	P36897	PF00069	1
3fbv	A	P32361	PF00069	0.786
3fbv	A	P32361	PF00069	0.955
3fbv	B	P32361	PF00069	0.955
3fbv	B	P32361	PF00069	0.786
3fbv	C	P32361	PF00069	0.955
3fbv	C	P32361	PF00069	0.786
3fbv	D	P32361	PF00069	0.786
3fbv	D	P32361	PF00069	0.955
3fbv	E	P32361	PF00069	0.955
3fbv	E	P32361	PF00069	0.786
3fbv	F	P32361	PF00069	0.786
3fbv	F	P32361	PF00069	0.955
3fbv	G	P32361	PF00069	0.955
3fbv	G	P32361	PF00069	0.786
3fbv	H	P32361	PF00069	0.786
3fbv	H	P32361	PF00069	0.955
3fbv	I	P32361	PF00069	0.786
3fbv	I	P32361	PF00069	0.955
3fbv	J	P32361	PF00069	0.955
3fbv	J	P32361	PF00069	0.786
3fbv	K	P32361	PF00069	0.786
3fbv	K	P32361	PF00069	0.955
3fbv	L	P32361	PF00069	0.955
3fbv	L	P32361	PF00069	0.786
3fbv	M	P32361	PF00069	0.955
3fbv	M	P32361	PF00069	0.786
3fbv	N	P32361	PF00069	0.955
3fbv	N	P32361	PF00069	0.786
3fc1	X	Q16539	PF00069	1
3fc2	A	P53350	PF00069	1
3fdn	A	O14965	PF00069	1
3fe3	A	P27448	PF00069	1
3fe3	B	P27448	PF00069	1
3fhi	A	P05132	PF00069	1
3fhr	A	Q16644	PF00069	1
3fi2	A	P53779	PF00069	1
3fi3	A	P53779	PF00069	1
3fi4	A	Q16539	PF00069	1
3fjq	E	P05132	PF00069	1
3fkl	A	Q16539	PF00069	1
3fkn	A	Q16539	PF00069	1
3fko	A	Q16539	PF00069	1
3fl4	A	Q16539	PF00069	1
3fl5	A	P28523	PF00069	1
3fln	C	Q16539	PF00069	1
3flq	A	Q16539	PF00069	1
3fls	A	Q16539	PF00069	1
3flw	A	Q16539	PF00069	1
3fly	A	Q16539	PF00069	1
3flz	A	Q16539	PF00069	1
3fme	A	P52564	PF00069	1
3fmh	A	Q16539	PF00069	1
3fmj	A	Q16539	PF00069	1
3fmk	A	Q16539	PF00069	1
3fml	A	Q16539	PF00069	1
3fmm	A	Q16539	PF00069	1
3fmn	A	Q16539	PF00069	1
3fpm	A	P49137	PF00069	1
3fsf	A	Q16539	PF00069	1
3fsk	A	Q16539	PF00069	1
3fv8	A	P53779	PF00069	1
3fwq	A	P68400	PF00069	1
3fwq	B	P68400	PF00069	1
3fxw	A	Q16644	PF00069	1
3fxz	A	Q13153	PF00069	1
3fy0	A	Q13153	PF00069	1
3fyj	X	P49137	PF00069	1
3fyk	X	P49137	PF00069	1
3fz1	A	P24941	PF00069	1
3g2f	A	Q13873	PF00069	1
3g2f	B	Q13873	PF00069	1
3g33	A	P11802	PF00069	1
3g33	C	P11802	PF00069	1
3g51	A	P18654	PF00069	1
3g90	X	P53779	PF00069	1
3g9l	X	P53779	PF00069	1
3g9n	A	P53779	PF00069	1
3gb2	A	P49841	PF00069	1
3gbz	A	A8BZ95	PF00069	1
3gc0	A	A8BZ95	PF00069	1
3gc7	A	Q16539	PF00069	1
3gc8	A	Q15759	PF00069	1
3gc8	B	Q15759	PF00069	1
3gc9	A	Q15759	PF00069	1
3gc9	B	Q15759	PF00069	1
3gcp	A	Q16539	PF00069	1
3gcq	A	Q16539	PF00069	1
3gcs	A	Q16539	PF00069	1
3gcu	A	Q16539	PF00069	1
3gcu	B	Q16539	PF00069	1
